configuration_id,layer,tap,condition,solver,init,lambda,converged,converged_flat,stalled,iterations,grad_norm,objective,train_ce,cal_ce,dev_ce,train_exact,cal_exact,dev_exact,selected_step,train_ce_2000,ce_coordinate
L19_SEED_2,7,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.228159608672,0.779123580206,0.711951425726,31,95,99,,,whitened
L19_SEED_2,7,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000149774591806,0.0061566591443,0.00107633573868,3.81313267473,4.21496769004,32,74,79,,,whitened
L19_SEED_2,7,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,122,1.85651291088e-08,0.0056584442735,0.00102996482332,3.77687110384,4.16022393313,32,74,76,,,whitened
L19_SEED_2,8,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.236679763867,0.887621643816,0.806468190675,31,88,94,125,0.00670624873912,z_score
L19_SEED_2,8,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.236679763867,0.887621643816,0.806468190675,31,88,94,,,whitened
L19_SEED_2,8,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.00015065038662,0.00617395225726,0.00108023795107,5.76256411598,5.94960684599,32,52,48,,,whitened
L19_SEED_2,8,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,141,1.94906073642e-08,0.00567434949457,0.00103323879176,5.62731123704,5.81914504992,32,51,47,,,whitened
L19_SEED_2,9,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.251118328603,0.964825623389,0.843786635788,31,87,94,125,0.00745778244823,z_score
L19_SEED_2,9,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.251118328603,0.964825623389,0.843786635788,31,87,94,,,whitened
L19_SEED_2,9,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000150550840078,0.00616366320479,0.00107281744574,10.9786412732,9.04569132506,32,42,48,,,whitened
L19_SEED_2,9,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,133,2.5212344431e-08,0.00566423377288,0.00102576618535,10.5155843103,8.7004761316,32,41,46,,,whitened
L19_SEED_2,10,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.309164385747,1.04544439075,0.897754112083,30,98,102,100,0.00791488969768,z_score
L19_SEED_2,10,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.309164385747,1.04544439075,0.897754112083,30,98,102,,,whitened
L19_SEED_2,10,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000153835169328,0.00597956303229,0.00103412675524,12.9348123901,10.4163685367,32,39,37,,,whitened
L19_SEED_2,10,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,136,1.21202127714e-08,0.00546721413415,0.000981606674382,12.4366637437,10.0533882679,32,39,37,,,whitened
L19_SEED_2,11,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.301748947022,1.12800039393,0.977396267736,30,97,103,100,0.00763865025788,z_score
L19_SEED_2,11,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.301748947022,1.12800039393,0.977396267736,30,97,103,,,whitened
L19_SEED_2,11,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000151298345416,0.00629438790452,0.00111335764145,5.65130995484,4.85116307938,32,55,59,,,whitened
L19_SEED_2,11,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,136,1.87056967398e-08,0.00579209590303,0.0010650675813,5.50902919941,4.73549103521,32,55,59,,,whitened
L19_SEED_2,12,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.315710547832,1.15417932137,0.984803689826,30,98,102,100,0.00835380005915,z_score
L19_SEED_2,12,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.315710547832,1.15417932137,0.984803689826,30,98,102,,,whitened
L19_SEED_2,12,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000152601582771,0.006249886411,0.00110047148242,5.72169588248,4.96135645748,32,55,57,,,whitened
L19_SEED_2,12,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,157,1.65051436218e-08,0.00574487241136,0.00105092571241,5.590486548,4.8517345847,32,55,57,,,whitened
L19_SEED_2,13,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.322947812188,1.22030992645,1.02498785968,30,92,98,100,0.00899699563532,z_score
L19_SEED_2,13,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.322947812188,1.22030992645,1.02498785968,30,92,98,,,whitened
L19_SEED_2,13,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000153110495666,0.00655761686872,0.00118097208116,7.68545407487,6.55918451759,32,40,38,,,whitened
L19_SEED_2,13,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,137,1.30160197442e-08,0.00605229742546,0.00113015346053,7.55108431999,6.48857755353,32,38,37,,,whitened
L19_SEED_2,14,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.317060352738,1.34433748462,1.11756401057,31,79,88,100,0.00868705297714,z_score
L19_SEED_2,14,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.317060352738,1.34433748462,1.11756401057,31,79,88,,,whitened
L19_SEED_2,14,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000152178208732,0.00631479471236,0.00111936844615,6.91807180218,5.90406751419,32,40,38,,,whitened
L19_SEED_2,14,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,122,2.11132033714e-08,0.0058077443535,0.00106887720377,6.7729847884,5.77347148528,32,46,44,,,whitened
L19_SEED_2,15,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.321176386378,1.38774189505,1.13573847545,31,78,87,100,0.00920464315975,z_score
L19_SEED_2,15,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.321176386378,1.38774189505,1.13573847545,31,78,87,,,whitened
L19_SEED_2,15,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000152811251748,0.00637013570431,0.00113668713274,5.85301862516,5.260893755,32,61,56,,,whitened
L19_SEED_2,15,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,134,2.85540704416e-08,0.00586047080298,0.00108509298761,5.70032944655,5.11425767359,32,61,56,,,whitened
L19_SEED_2,16,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.324483634814,1.42988662742,1.14043268989,31,77,86,100,0.00938379057597,z_score
L19_SEED_2,16,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.324483634814,1.42988662742,1.14043268989,31,77,86,,,whitened
L19_SEED_2,16,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000150881997995,0.00659434714511,0.00119893884563,6.37679536223,5.94381063826,32,61,52,,,whitened
L19_SEED_2,16,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,124,1.4905555547e-08,0.00608947423713,0.00114822971346,6.21844755539,5.79569535692,32,61,51,,,whitened
L19_SEED_2,17,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.4295279868,1.51240897705,1.23040143474,29,84,91,75,0.00947114690623,z_score
L19_SEED_2,17,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.4295279868,1.51240897705,1.23040143474,29,84,91,,,whitened
L19_SEED_2,17,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000151601895448,0.00669582688075,0.0012258274579,6.50996419283,6.0227537055,32,64,58,,,whitened
L19_SEED_2,17,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,140,1.88931565397e-08,0.00619099820747,0.00117453756977,6.24921509892,5.80614911599,32,65,58,,,whitened
L19_SEED_2,18,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.431479035827,1.59840534578,1.30273535235,29,76,84,75,0.00981808476838,z_score
L19_SEED_2,18,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.431479035827,1.59840534578,1.30273535235,29,76,84,,,whitened
L19_SEED_2,18,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000152106572431,0.00681539694344,0.00126380938942,6.52888802561,6.30354430018,32,48,43,,,whitened
L19_SEED_2,18,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,140,1.80306086698e-08,0.00631161550604,0.00121156012379,6.2800326681,6.09194079625,32,46,43,,,whitened
L19_SEED_2,18,PRE_LN_FINAL,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.428706743725,1.58540595422,1.28769753395,29,76,84,75,0.0096482502412,z_score
L19_SEED_2,18,PRE_LN_FINAL,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.428706743725,1.58540595422,1.28769753395,29,76,84,,,whitened
L19_SEED_2,18,PRE_LN_FINAL,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000151924088663,0.00685428144992,0.00127395142764,6.503392341,6.20749897339,32,55,51,,,whitened
L19_SEED_2,18,PRE_LN_FINAL,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,142,2.00139577495e-08,0.00635080982025,0.00122118242686,6.24614060657,5.99111262644,32,55,49,,,whitened
L19_SEED_2,18,POST_LN_FINAL,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.630313762426,1.63038520165,1.37890650956,29,82,91,50,0.014727576216,z_score
L19_SEED_2,18,POST_LN_FINAL,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.630313763702,1.63038519551,1.3789065051,29,82,91,,,whitened
L19_SEED_2,18,POST_LN_FINAL,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000154031628925,0.00829437706984,0.00172969213004,8.12830179192,8.52313287185,32,55,50,,,whitened
L19_SEED_2,18,POST_LN_FINAL,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,178,3.27999923289e-08,0.00780734621901,0.00165251908152,7.88059056996,8.28445502486,32,55,50,,,whitened
L19_SEED_4,-1,EMBEDDING,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.268329657093,0.103018005071,0.103018005071,28,144,144,2000,0.268329657093,z_score
L19_SEED_4,-1,EMBEDDING,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.268329657093,0.103018005071,0.103018005071,28,144,144,,,whitened
L19_SEED_4,-1,EMBEDDING,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000187995443722,0.274221167444,0.268993371937,0.103529732994,0.103529732994,28,144,144,,,whitened
L19_SEED_4,-1,EMBEDDING,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,901,2.34145419035e-07,0.273602089364,0.268900393922,0.103465649699,0.103465649699,28,144,144,,,whitened
L19_SEED_4,0,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.23558917151,0.19261354029,0.19737189219,29,137,135,250,0.0556998643623,z_score
L19_SEED_4,0,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.23558917151,0.19261354029,0.19737189219,29,137,135,,,whitened
L19_SEED_4,0,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000153944521555,0.00579081457369,0.00099230932597,22.4583717228,19.257214043,32,37,33,,,whitened
L19_SEED_4,0,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,138,1.523099086e-08,0.00527433362256,0.000938797410732,21.8848503762,18.7986944427,32,37,34,,,whitened
L19_SEED_4,1,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.223816729268,0.216586857031,0.214112267442,29,137,137,275,0.0390859113918,z_score
L19_SEED_4,1,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.223816729268,0.216586857031,0.214112267442,29,137,137,,,whitened
L19_SEED_4,1,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000150199341045,0.00616062264016,0.00108005757717,13.5679089231,8.15256051416,32,46,50,,,whitened
L19_SEED_4,1,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,134,2.40400584676e-08,0.00566078076218,0.00103255761115,13.2924324157,8.06487784755,32,45,49,,,whitened
L19_SEED_4,2,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.201711296588,0.227675602252,0.241859257189,29,136,134,300,0.0334187976844,z_score
L19_SEED_4,2,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.201711296588,0.227675602252,0.241859257189,29,136,134,,,whitened
L19_SEED_4,2,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000149985783798,0.00608501728935,0.00105410085368,13.0750939091,12.6477340654,32,36,39,,,whitened
L19_SEED_4,2,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,139,1.80538726779e-08,0.00558488086519,0.0010072312913,12.8208202735,12.4111411324,32,32,33,,,whitened
L19_SEED_4,3,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.196499587382,0.251756147844,0.291632298687,30,130,127,275,0.022142783555,z_score
L19_SEED_4,3,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.196499587382,0.251756147844,0.291632298687,30,130,127,,,whitened
L19_SEED_4,3,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000151306037111,0.0062910165954,0.00111279352631,17.8746339812,11.9562705344,32,33,35,,,whitened
L19_SEED_4,3,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,126,1.6055681221e-08,0.00579053239432,0.00106350568025,17.6448386911,11.8790741741,32,33,31,,,whitened
L19_SEED_4,4,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.198039442761,0.286807397695,0.337271708733,30,127,123,275,0.0205741174173,z_score
L19_SEED_4,4,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.198039442761,0.286807397695,0.337271708733,30,127,123,,,whitened
L19_SEED_4,4,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000149058195646,0.00635380555598,0.00111128244106,6.5290216072,5.19563448897,32,60,64,,,whitened
L19_SEED_4,4,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,139,1.37761353251e-08,0.00586452510242,0.00106754599121,6.36205177241,5.08424281279,32,60,64,,,whitened
L19_SEED_4,5,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.207475953971,0.33465430917,0.372498719081,30,123,120,225,0.0150707504282,z_score
L19_SEED_4,5,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.207475953971,0.33465430917,0.372498719081,30,123,120,,,whitened
L19_SEED_4,5,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000139161898577,0.00702093848231,0.00130481855953,16.9188141835,15.161358499,32,24,26,,,whitened
L19_SEED_4,5,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,128,2.28125697393e-08,0.00654593318241,0.00126456792474,16.6668489545,14.9125333911,32,24,26,,,whitened
L19_SEED_4,6,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.216823561268,0.37825989873,0.398880812445,30,122,121,200,0.013260508107,z_score
L19_SEED_4,6,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.216823561268,0.37825989873,0.398880812445,30,122,121,,,whitened
L19_SEED_4,6,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000144668684001,0.00645306152408,0.00114271779346,8.16409866518,7.86100012429,32,46,47,,,whitened
L19_SEED_4,6,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,136,1.92651894522e-08,0.00596499812653,0.00109991996448,7.8602613254,7.59347567058,32,47,47,,,whitened
L19_SEED_4,7,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.210017156342,0.407934653753,0.426543596337,30,123,120,200,0.0115035607518,z_score
L19_SEED_4,7,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.210017156342,0.407934653753,0.426543596337,30,123,120,,,whitened
L19_SEED_4,7,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.00015030768641,0.00600522083099,0.00103402120066,8.17596846811,7.21838222696,32,52,52,,,whitened
L19_SEED_4,7,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,133,2.00963964058e-08,0.0055035586728,0.000986937106778,7.91935523784,6.96778570487,32,52,51,,,whitened
L19_SEED_4,8,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.227319593207,0.443136851789,0.447451543853,29,127,126,175,0.0101860718221,z_score
L19_SEED_4,8,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.227319593207,0.443136851789,0.447451543853,29,127,126,,,whitened
L19_SEED_4,8,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000149730675621,0.00623913632857,0.0010881853528,8.84237413088,6.81337053848,32,43,41,,,whitened
L19_SEED_4,8,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,129,1.75107073029e-08,0.00574242103115,0.00104176650808,8.78755062534,6.7534839704,32,39,41,,,whitened
L19_SEED_4,9,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.216935249923,0.483629008887,0.497116285113,30,120,119,175,0.0088872367012,z_score
L19_SEED_4,9,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.216935249923,0.483629008887,0.497116285113,30,120,119,,,whitened
L19_SEED_4,9,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000143360954382,0.00709928782002,0.00131930736832,6.30691134001,5.5958108339,32,60,53,,,whitened
L19_SEED_4,9,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,141,1.65119168676e-08,0.00662411444515,0.00127582252546,6.28914670375,5.60838099288,32,59,53,,,whitened
L19_SEED_4,10,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.221806454004,0.519198032471,0.54964695184,30,120,117,150,0.00744627262339,z_score
L19_SEED_4,10,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.221806454004,0.519198032471,0.54964695184,30,120,117,,,whitened
L19_SEED_4,10,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000139449742859,0.00710488075618,0.00130716488974,6.40117299934,5.10008691098,32,57,56,,,whitened
L19_SEED_4,10,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,116,2.22876018746e-08,0.00663391185968,0.00126859653783,6.25355284992,4.92569010226,32,58,57,,,whitened
L19_SEED_4,11,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.235890272404,0.586158738907,0.619760405556,30,118,112,125,0.0067043549539,z_score
L19_SEED_4,11,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.235890272404,0.586158738907,0.619760405556,30,118,112,,,whitened
L19_SEED_4,11,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000145999804054,0.00664830936484,0.00119403611463,11.7831525933,8.92134825863,32,45,44,,,whitened
L19_SEED_4,11,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,123,1.55898560759e-08,0.00615887543331,0.00115021425045,11.4860248314,8.73285915697,32,45,44,,,whitened
L19_SEED_4,12,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.227774110757,0.657543474864,0.702577239928,30,117,110,125,0.00664625015062,z_score
L19_SEED_4,12,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.227774110757,0.657543474864,0.702577239928,30,117,110,,,whitened
L19_SEED_4,12,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000141472871169,0.00708449996224,0.00130183355986,6.72579354977,7.91191988595,32,50,45,,,whitened
L19_SEED_4,12,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,131,1.85916654185e-08,0.00661065575709,0.0012627694651,6.57695163223,7.75310393929,32,50,44,,,whitened
L19_SEED_4,13,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.265041944156,0.728797115469,0.791908850245,30,111,103,100,0.00632703888992,z_score
L19_SEED_4,13,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.265041944156,0.728797115469,0.791908850245,30,111,103,,,whitened
L19_SEED_4,13,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000146281244879,0.00669570487915,0.00119987098312,10.1280186428,9.53442385592,32,38,32,,,whitened
L19_SEED_4,13,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,131,1.60145817562e-08,0.00621334834322,0.00115771407184,10.0506933257,9.38888993304,32,37,32,,,whitened
L19_SEED_4,14,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.264884561632,0.76389346393,0.818988420188,30,110,102,100,0.00623122813222,z_score
L19_SEED_4,14,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.264884561632,0.76389346393,0.818988420188,30,110,102,,,whitened
L19_SEED_4,14,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000150601265006,0.00667036205835,0.001206765967,8.505545031,8.00664023077,32,48,39,,,whitened
L19_SEED_4,14,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,139,1.87234578492e-08,0.00617414827062,0.00115939423209,8.22637068095,7.72580573202,32,49,39,,,whitened
L19_SEED_4,15,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.258633037185,0.806982453874,0.888623713602,30,107,102,100,0.00616559372957,z_score
L19_SEED_4,15,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.258633037185,0.806982453874,0.888623713602,30,107,102,,,whitened
L19_SEED_4,15,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000150426864279,0.0065850614078,0.00118378987202,6.42205930417,6.25610378196,32,56,49,,,whitened
L19_SEED_4,15,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,137,2.21865862751e-08,0.00608983702675,0.00113628140532,6.15344911354,5.99147383336,32,56,49,,,whitened
L19_SEED_4,16,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.257826857552,0.88284708584,0.991272482209,30,106,100,100,0.00599244459594,z_score
L19_SEED_4,16,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.257826857552,0.88284708584,0.991272482209,30,106,100,,,whitened
L19_SEED_4,16,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000153160116603,0.00682416585411,0.00125564275453,7.12699780786,6.67815980067,32,56,48,,,whitened
L19_SEED_4,16,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,152,2.29192374608e-08,0.00632334984146,0.00120275693399,6.90571182556,6.49418762144,32,55,48,,,whitened
L19_SEED_4,17,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.256636690117,0.961397441709,1.09724918436,30,100,94,100,0.00575096829412,z_score
L19_SEED_4,17,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.256636690117,0.961397441709,1.09724918436,30,100,94,,,whitened
L19_SEED_4,17,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000151827337596,0.00681023194911,0.001251145688,9.44086003261,8.35196232339,32,41,45,,,whitened
L19_SEED_4,17,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,false,false,145,7.53296680066e-09,0.00631332494615,0.00119905255646,9.3492504379,8.2617720002,32,42,44,,,whitened
L19_SEED_4,18,AFTER_FFN,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.257824350264,1.00642255335,1.15098631929,30,100,92,100,0.00570026245269,z_score
L19_SEED_4,18,AFTER_FFN,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.257824350264,1.00642255335,1.15098631929,30,100,92,,,whitened
L19_SEED_4,18,AFTER_FFN,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000153405961549,0.00685038477682,0.00127268914963,6.4721751363,6.60581764337,32,52,57,,,whitened
L19_SEED_4,18,AFTER_FFN,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,148,2.02085648346e-08,0.00635123362714,0.0012167136152,6.20560908422,6.35790215489,32,53,56,,,whitened
L19_SEED_4,18,PRE_LN_FINAL,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.254343469459,1.00266475986,1.14236322842,30,100,93,100,0.00572109967323,z_score
L19_SEED_4,18,PRE_LN_FINAL,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.254343469459,1.00266475986,1.14236322842,30,100,93,,,whitened
L19_SEED_4,18,PRE_LN_FINAL,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000150320286988,0.00660200677305,0.00119103909386,8.79023927894,8.29782028917,32,42,47,,,whitened
L19_SEED_4,18,PRE_LN_FINAL,4,CANONICAL_LBFGS,zero,0.0001,true,true,false,135,1.58152602878e-08,0.00610784327718,0.00114158618802,8.61233891302,8.12866967835,32,42,47,,,whitened
L19_SEED_4,18,POST_LN_FINAL,1,LEGACY_ADAM,zero,0.0001,true,false,false,2000,,,0.246341763808,0.994014972277,1.08566543227,30,96,95,100,0.00587346932473,z_score
L19_SEED_4,18,POST_LN_FINAL,1_mapped,LEGACY_ADAM_MAPPED,zero,0.0001,true,false,false,2000,,,0.246341764121,0.994014974055,1.08566543329,30,96,95,,,whitened
L19_SEED_4,18,POST_LN_FINAL,4,CANONICAL_GD,zero,0.0001,false,false,false,10000,0.000146881082618,0.00690579029216,0.00126697873253,9.62205658247,9.57499297207,32,47,55,,,whitened
