seed,step,layer_param,suffix,arm,head,cosine_full_split,relative_l2_full_split,max_abs_diff,update_norm_full,update_norm_split,update_weight_ratio_full,update_weight_ratio_split,angular_step_full_rad,angular_step_split_rad,weight_rms,grad_rms,head0_update_norm_split,head1_update_norm_split,head_update_norm_ratio_h1_over_h0,head0_angular_step_split_rad,head1_angular_step_split_rad,head_angular_step_ratio_h1_over_h0,_source_step_dir
1,500,layer_007.wk,wk,exploratory_wq_wk_wv,matrix,0.7591676152,0.7600715144,0.001470670104,0.03088768875,0.03557187571,0.005280225242,0.006080983188,1.529762658,1.520736468,0.0914014298,7.35469932e-05,0.02591589773,0.02436646438,0.9402130164,1.515196177,1.526442731,1.007422507,step500
1,500,layer_007.wv,wv,exploratory_wq_wk_wv,matrix,0.7836455155,0.7058709603,0.001483593136,0.03225541543,0.03608858953,0.00581988429,0.00651150861,1.515373151,1.550871671,0.08659809042,0.001246278274,0.02549030193,0.02554663973,1.002210166,1.562963937,1.539342592,0.9848868265,step500
1,500,layer_008.wq,wq,wqwk,matrix,0.7449185622,0.7645898371,0.001542586833,0.03278369271,0.03666584804,0.005587553815,0.006249216673,1.511368708,1.527262091,0.09167611009,2.817776241e-05,0.02573790654,0.02611406862,1.0146151,1.512957025,1.541932291,1.019151414,step500
1,500,layer_008.wq,wq,exploratory_wq_wk_wv,matrix,0.7449185622,0.7645898371,0.001542586833,0.03278369271,0.03666584804,0.005587553815,0.006249216673,1.511368708,1.527262091,0.09167611009,2.817776241e-05,0.02573790654,0.02611406862,1.0146151,1.512957025,1.541932291,1.019151414,step500
1,500,layer_008.wk,wk,wqwk,matrix,0.7388397195,0.8059684792,0.001550018787,0.03182812918,0.03758771066,0.005478071292,0.006469376743,1.51125126,1.536092889,0.09078277589,3.458543738e-05,0.026066702,0.02708067649,1.038899224,1.515994161,1.556601056,1.026785654,step500
1,500,layer_008.wk,wk,exploratory_wq_wk_wv,matrix,0.7388397195,0.8059684792,0.001550018787,0.03182812918,0.03758771066,0.005478071292,0.006469376743,1.51125126,1.536092889,0.09078277589,3.458543738e-05,0.026066702,0.02708067649,1.038899224,1.515994161,1.556601056,1.026785654,step500
1,500,layer_008.wv,wv,exploratory_wq_wk_wv,matrix,0.7873103564,0.7326628584,0.001627884805,0.03146749314,0.03722931116,0.005501092855,0.006508363939,1.529142869,1.533596718,0.08937852775,0.001304591056,0.02610302697,0.02654531206,1.016943824,1.518389901,1.54927925,1.020343489,step500
1,500,layer_009.wq,wq,wqwk,matrix,0.7507478475,0.7629234332,0.001663368195,0.03179978443,0.03601074786,0.005388273856,0.006101795175,1.506137832,1.512225232,0.09221350753,4.094713682e-05,0.02585512139,0.02506564699,0.9694654539,1.493291491,1.531595358,1.02565063,step500
1,500,layer_009.wq,wq,exploratory_wq_wk_wv,matrix,0.7507478475,0.7629234332,0.001663368195,0.03179978443,0.03601074786,0.005388273856,0.006101795175,1.506137832,1.512225232,0.09221350753,4.094713682e-05,0.02585512139,0.02506564699,0.9694654539,1.493291491,1.531595358,1.02565063,step500
1,500,layer_009.wk,wk,wqwk,matrix,0.7509699933,0.7803371176,0.00143918395,0.03110983608,0.03629773548,0.005245718496,0.006120498413,1.486403858,1.506726583,0.09266436793,4.216707546e-05,0.02595889935,0.02537047784,0.9773325708,1.500385852,1.513267086,1.008585281,step500
1,500,layer_009.wk,wk,exploratory_wq_wk_wv,matrix,0.7509699933,0.7803371176,0.00143918395,0.03110983608,0.03629773548,0.005245718496,0.006120498413,1.486403858,1.506726583,0.09266436793,4.216707546e-05,0.02595889935,0.02537047784,0.9773325708,1.500385852,1.513267086,1.008585281,step500
1,500,layer_009.wv,wv,exploratory_wq_wk_wv,matrix,0.7759007872,0.7274141976,0.001269899309,0.03236713674,0.03683548227,0.005590468811,0.006362243791,1.52098754,1.53630167,0.090464061,0.001136342907,0.026141105,0.0259517896,0.9927579419,1.535790145,1.536802411,1.000659117,step500
1,500,layer_010.wq,wq,wqwk,matrix,0.7572976693,0.7610688804,0.001441419125,0.0313729592,0.03601925989,0.005474536439,0.006285309254,1.53555666,1.567086395,0.08954228234,7.077427532e-05,0.025093628,0.02583983198,1.029736791,1.560450097,1.573147927,1.008137286,step500
1,500,layer_010.wq,wq,exploratory_wq_wk_wv,matrix,0.7572976693,0.7610688804,0.001441419125,0.0313729592,0.03601925989,0.005474536439,0.006285309254,1.53555666,1.567086395,0.08954228234,7.077427532e-05,0.025093628,0.02583983198,1.029736791,1.560450097,1.573147927,1.008137286,step500
1,500,layer_010.wk,wk,wqwk,matrix,0.761583627,0.7563726878,0.001674143597,0.03115047471,0.03587274661,0.005509207567,0.006344378661,1.53994073,1.559013062,0.08834776353,8.627547205e-05,0.02573523147,0.02499103459,0.9710825652,1.559562734,1.55845678,0.9992908564,step500
1,500,layer_010.wk,wk,exploratory_wq_wk_wv,matrix,0.761583627,0.7563726878,0.001674143597,0.03115047471,0.03587274661,0.005509207567,0.006344378661,1.53994073,1.559013062,0.08834776353,8.627547205e-05,0.02573523147,0.02499103459,0.9710825652,1.559562734,1.55845678,0.9992908564,step500
1,500,layer_010.wv,wv,exploratory_wq_wk_wv,matrix,0.7908223051,0.7090926661,0.00145984441,0.03150877571,0.03620011086,0.005338511427,0.006133361299,1.517280582,1.537592816,0.09222132933,0.001589255466,0.0256793079,0.02551511655,0.9936060833,1.510746862,1.563447985,1.034884152,step500
1,500,layer_011.wq,wq,wqwk,matrix,0.7385213767,0.7797778564,0.001445952803,0.03228277669,0.03648826825,0.005596009745,0.006325004402,1.497617062,1.513435465,0.09013893985,7.742390919e-05,0.02557409972,0.02602612424,1.017675091,1.508748355,1.518065649,1.006175512,step500
1,500,layer_011.wq,wq,exploratory_wq_wk_wv,matrix,0.7385213767,0.7797778564,0.001445952803,0.03228277669,0.03648826825,0.005596009745,0.006325004402,1.497617062,1.513435465,0.09013893985,7.742390919e-05,0.02557409972,0.02602612424,1.017675091,1.508748355,1.518065649,1.006175512,step500
1,500,layer_011.wk,wk,wqwk,matrix,0.746003971,0.7734997991,0.001497436315,0.03202310629,0.03648970863,0.005524979345,0.006295606824,1.507884582,1.504544719,0.09056342197,6.840917065e-05,0.02662749369,0.02494945722,0.9369810586,1.496278119,1.51303028,1.011195887,step500
1,500,layer_011.wk,wk,exploratory_wq_wk_wv,matrix,0.746003971,0.7734997991,0.001497436315,0.03202310629,0.03648970863,0.005524979345,0.006295606824,1.507884582,1.504544719,0.09056342197,6.840917065e-05,0.02662749369,0.02494945722,0.9369810586,1.496278119,1.51303028,1.011195887,step500
1,500,layer_011.wv,wv,exploratory_wq_wk_wv,matrix,0.8007396124,0.7082748679,0.001254096627,0.03120143843,0.0367764404,0.005268600663,0.006209982232,1.52194177,1.539749734,0.09253357897,0.001717646628,0.02610369355,0.02590567026,0.9924139742,1.536195982,1.543377524,1.004674887,step500
1,500,layer_012.wq,wq,wqwk,matrix,0.7457371197,0.7878078536,0.001593648456,0.03092053448,0.036058646,0.005409051743,0.006307881971,1.541554292,1.536505751,0.08931941756,9.058049808e-05,0.02521638859,0.02577517599,1.022159692,1.535747992,1.537240285,1.000971704,step500
1,500,layer_012.wq,wq,exploratory_wq_wk_wv,matrix,0.7457371197,0.7878078536,0.001593648456,0.03092053448,0.036058646,0.005409051743,0.006307881971,1.541554292,1.536505751,0.08931941756,9.058049808e-05,0.02521638859,0.02577517599,1.022159692,1.535747992,1.537240285,1.000971704,step500
1,500,layer_012.wk,wk,wqwk,matrix,0.7513329873,0.7832535798,0.001430667937,0.03120391803,0.03660901547,0.00542546923,0.006365261145,1.548155409,1.543248663,0.08986526299,0.000102022018,0.02567186822,0.02609933325,1.016651107,1.551920249,1.53477842,0.9889544394,step500
1,500,layer_012.wk,wk,exploratory_wq_wk_wv,matrix,0.7513329873,0.7832535798,0.001430667937,0.03120391803,0.03660901547,0.00542546923,0.006365261145,1.548155409,1.543248663,0.08986526299,0.000102022018,0.02567186822,0.02609933325,1.016651107,1.551920249,1.53477842,0.9889544394,step500
1,500,layer_012.wv,wv,exploratory_wq_wk_wv,matrix,0.7967844974,0.7105371437,0.001237528399,0.0314469956,0.03681145504,0.005227911193,0.006119726676,1.522493504,1.554020884,0.09398769185,0.001655041325,0.0256517981,0.0264020544,1.029247708,1.546739337,1.561005433,1.009223336,step500
1,500,layer_013.wq,wq,wqwk,matrix,0.7397525988,0.7823565703,0.001351982355,0.03100670701,0.03531342452,0.005455498105,0.006213246717,1.49889976,1.5303835,0.08880578597,0.0001630960147,0.0255011711,0.02442802128,0.9579176263,1.532685796,1.5279432,0.9969056959,step500
1,500,layer_013.wq,wq,exploratory_wq_wk_wv,matrix,0.7397525988,0.7823565703,0.001351982355,0.03100670701,0.03531342452,0.005455498105,0.006213246717,1.49889976,1.5303835,0.08880578597,0.0001630960147,0.0255011711,0.02442802128,0.9579176263,1.532685796,1.5279432,0.9969056959,step500
1,500,layer_013.wk,wk,wqwk,matrix,0.7522416557,0.7931932319,0.001369439065,0.02926853266,0.03494240612,0.005196659915,0.00620406234,1.516041483,1.529420714,0.08800283841,0.000261339396,0.02515059858,0.02425735221,0.9644840912,1.543132353,1.514981288,0.9817571933,step500
1,500,layer_013.wk,wk,exploratory_wq_wk_wv,matrix,0.7522416557,0.7931932319,0.001369439065,0.02926853266,0.03494240612,0.005196659915,0.00620406234,1.516041483,1.529420714,0.08800283841,0.000261339396,0.02515059858,0.02425735221,0.9644840912,1.543132353,1.514981288,0.9817571933,step500
1,500,layer_013.wv,wv,exploratory_wq_wk_wv,matrix,0.7853528015,0.7242112948,0.001367405057,0.03226434083,0.03746534853,0.005165664717,0.005998369222,1.496469603,1.506919678,0.09759253709,0.001954858045,0.02678415154,0.02619659456,0.9780632594,1.516849253,1.4967982,0.9867811169,step500
1,500,layer_014.wq,wq,wqwk,matrix,0.7436081398,0.7872316565,0.001361832023,0.031075581,0.03602169753,0.005496145847,0.006370934891,1.533758295,1.536758112,0.08834480865,0.0002177942375,0.02523202291,0.02570812542,1.018868979,1.518055326,1.554890232,1.024264535,step500
1,500,layer_014.wq,wq,exploratory_wq_wk_wv,matrix,0.7436081398,0.7872316565,0.001361832023,0.031075581,0.03602169753,0.005496145847,0.006370934891,1.533758295,1.536758112,0.08834480865,0.0002177942375,0.02523202291,0.02570812542,1.018868979,1.518055326,1.554890232,1.024264535,step500
1,500,layer_014.wk,wk,wqwk,matrix,0.7443569539,0.7851940047,0.001765854657,0.03096043435,0.0358333197,0.005434364182,0.006289682725,1.544799565,1.548343979,0.0890181023,0.0002959875231,0.0256462514,0.02502591836,0.9758119413,1.523934466,1.572507869,1.031873682,step500
1,500,layer_014.wk,wk,exploratory_wq_wk_wv,matrix,0.7443569539,0.7851940047,0.001765854657,0.03096043435,0.0358333197,0.005434364182,0.006289682725,1.544799565,1.548343979,0.0890181023,0.0002959875231,0.0256462514,0.02502591836,0.9758119413,1.523934466,1.572507869,1.031873682,step500
1,500,layer_014.wv,wv,exploratory_wq_wk_wv,matrix,0.7541334603,0.7621003908,0.001645028591,0.03256905689,0.03715491776,0.005125251344,0.005846908396,1.494096558,1.503596661,0.09929103566,0.001791289379,0.02610171673,0.02644216893,1.013043288,1.502796984,1.504381621,1.001054458,step500
1,500,layer_015.wq,wq,wqwk,matrix,0.7429220434,0.7647089797,0.00158560276,0.03173396855,0.03530941053,0.005653981776,0.006291011581,1.527208646,1.553924094,0.08769806451,0.000262917718,0.02507098659,0.02486363013,0.9917292261,1.527558507,1.580586377,1.034714133,step500
1,500,layer_015.wq,wq,exploratory_wq_wk_wv,matrix,0.7429220434,0.7647089797,0.00158560276,0.03173396855,0.03530941053,0.005653981776,0.006291011581,1.527208646,1.553924094,0.08769806451,0.000262917718,0.02507098659,0.02486363013,0.9917292261,1.527558507,1.580586377,1.034714133,step500
1,500,layer_015.wk,wk,wqwk,matrix,0.7482882978,0.7813190577,0.001720227301,0.03212272619,0.03729697154,0.005744847993,0.006670213197,1.544780033,1.554196353,0.08736829891,0.0002724120543,0.02674004505,0.02600065532,0.9723489725,1.533483504,1.575119668,1.027151361,step500
1,500,layer_015.wk,wk,exploratory_wq_wk_wv,matrix,0.7482882978,0.7813190577,0.001720227301,0.03212272619,0.03729697154,0.005744847993,0.006670213197,1.544780033,1.554196353,0.08736829891,0.0002724120543,0.02674004505,0.02600065532,0.9723489725,1.533483504,1.575119668,1.027151361,step500
1,500,layer_015.wv,wv,exploratory_wq_wk_wv,matrix,0.7623611167,0.7185526499,0.001341363415,0.03432915328,0.03689116699,0.005408073239,0.005811682313,1.496426521,1.515201115,0.09918375665,0.002130220617,0.02663754585,0.02552252638,0.9581410585,1.516917074,1.513380964,0.9976688839,step500
1,500,layer_016.wq,wq,wqwk,matrix,0.745092251,0.7605106579,0.00159612298,0.03386735323,0.03761044186,0.006161093603,0.006842030175,1.504645081,1.536892706,0.08589017281,0.0002536146634,0.02677324994,0.02641473877,0.9866093517,1.523520768,1.549466344,1.017030012,step500
1,500,layer_016.wq,wq,exploratory_wq_wk_wv,matrix,0.745092251,0.7605106579,0.00159612298,0.03386735323,0.03761044186,0.006161093603,0.006842030175,1.504645081,1.536892706,0.08589017281,0.0002536146634,0.02677324994,0.02641473877,0.9866093517,1.523520768,1.549466344,1.017030012,step500
1,500,layer_016.wk,wk,wqwk,matrix,0.7396596459,0.7602795923,0.001626320183,0.03360367418,0.03674174494,0.006147697867,0.006721799104,1.503195013,1.520589516,0.08540715897,0.0002555258995,0.02599704758,0.02596361566,0.998714011,1.501781838,1.538791948,1.024644132,step500
1,500,layer_016.wk,wk,exploratory_wq_wk_wv,matrix,0.7396596459,0.7602795923,0.001626320183,0.03360367418,0.03674174494,0.006147697867,0.006721799104,1.503195013,1.520589516,0.08540715897,0.0002555258995,0.02599704758,0.02596361566,0.998714011,1.501781838,1.538791948,1.024644132,step500
1,500,layer_016.wv,wv,exploratory_wq_wk_wv,matrix,0.7752392333,0.6890048637,0.001403074712,0.03500958553,0.03677471265,0.00570300505,0.005990541412,1.534841623,1.548680795,0.09591869008,0.001976141426,0.02649080276,0.02550719231,0.962869738,1.535302815,1.562332972,1.01760575,step500
1,500,layer_017.wq,wq,wqwk,matrix,0.7598951433,0.7562615982,0.001521792263,0.03261609315,0.03739050814,0.005964246225,0.006837305621,1.574489097,1.570224642,0.08544691755,0.000841475217,0.02674744812,0.02612707633,0.9768063186,1.551083358,1.589606572,1.024836327,step500
1,500,layer_017.wq,wq,exploratory_wq_wk_wv,matrix,0.7598951433,0.7562615982,0.001521792263,0.03261609315,0.03739050814,0.005964246225,0.006837305621,1.574489097,1.570224642,0.08544691755,0.000841475217,0.02674744812,0.02612707633,0.9768063186,1.551083358,1.589606572,1.024836327,step500
1,500,layer_017.wk,wk,wqwk,matrix,0.7669639024,0.7343086218,0.0017753914,0.03351964559,0.03767457963,0.006144728602,0.006906399605,1.551998009,1.574541787,0.08523475913,0.0008362754625,0.02616056512,0.02711086098,1.03632551,1.54624054,1.602096261,1.036123566,step500
1,500,layer_017.wk,wk,exploratory_wq_wk_wv,matrix,0.7669639024,0.7343086218,0.0017753914,0.03351964559,0.03767457963,0.006144728602,0.006906399605,1.551998009,1.574541787,0.08523475913,0.0008362754625,0.02616056512,0.02711086098,1.03632551,1.54624054,1.602096261,1.036123566,step500
1,500,layer_017.wv,wv,exploratory_wq_wk_wv,matrix,0.7657996579,0.7089529972,0.001513317227,0.03458545964,0.03680704591,0.0055985288,0.005958148561,1.54194561,1.551923196,0.09652496685,0.002633199695,0.02627462053,0.02577601491,0.9810232989,1.546053713,1.557841687,1.007624556,step500
1,500,layer_018.wq,wq,wqwk,matrix,0.7512684191,0.7365129293,0.0014526546,0.03467079709,0.03738053013,0.006372386104,0.006870426721,1.556728987,1.554445559,0.08501230084,0.0003428365689,0.02692575775,0.02592889513,0.9629773603,1.571525855,1.537288607,0.9782140091,step500
1,500,layer_018.wq,wq,exploratory_wq_wk_wv,matrix,0.7512684191,0.7365129293,0.0014526546,0.03467079709,0.03738053013,0.006372386104,0.006870426721,1.556728987,1.554445559,0.08501230084,0.0003428365689,0.02692575775,0.02592889513,0.9629773603,1.571525855,1.537288607,0.9782140091,step500
