seed,step_from,step_to,layer_param,suffix,head,delta_weight_frobenius,delta_weight_rms,weight_frobenius_from,weight_frobenius_to,relative_update_proxy,angular_displacement_rad,weight_from_rms,weight_to_rms
1,500,2000,layer_008.wv,wv,0,3.831950660088859,0.08467494677878437,4.146471215434309,5.5855170319034775,0.9241474161994138,1.5921670063568478,0.09162493482588831,0.12342365530287211
1,500,2000,layer_008.wv,wv,1,3.9036050676635368,0.0862583004505956,3.9405278053088013,5.666410793621955,0.9906300020023914,1.5271504233183304,0.08707418539337493,0.12521117178621033
1,500,2000,layer_009.wv,wv,0,3.827585525047467,0.08457849001039176,4.057287345538788,5.566284288147992,0.9433853703401384,1.574932654429141,0.0896542311016514,0.12299866769254938
1,500,2000,layer_009.wv,wv,1,4.058340820691494,0.08967750983366045,4.130259601658588,5.98760306332288,0.9825873460984839,1.501470564540979,0.09126670538730115,0.1323085852852798
1,500,2000,layer_010.wv,wv,0,3.9527025975707177,0.087343212836123,4.084112638737292,5.886931035725141,0.9678240898842587,1.4978802795937027,0.09024699193690074,0.13008402674183728
1,500,2000,layer_010.wv,wv,1,3.99277455946818,0.08822868646090877,4.2609361118002305,5.903685737443488,0.9370651083949829,1.5485855442502716,0.09415427558926827,0.13045425684189357
1,500,2000,layer_011.wv,wv,0,3.6830833957110936,0.08138541389946535,4.215102680723694,5.694756395223501,0.8737826038151797,1.5354238437850047,0.09314149027929125,0.1258375270083749
1,500,2000,layer_011.wv,wv,1,3.9482181154843516,0.0872441188457049,4.15989889448443,6.040199532777186,0.9491139606107389,1.4612622786019387,0.09192164741688635,0.13347081404208017
1,500,2000,layer_012.wv,wv,0,3.8882356092281856,0.08591868019175804,4.22664927751867,5.9776876064849365,0.9199333452883139,1.48703729512928,0.09339663643220858,0.13208948257375877
1,500,2000,layer_012.wv,wv,1,4.069986453677239,0.08993484439789262,4.2799783458868665,6.1805076598615205,0.9509362255508995,1.4754805828315998,0.09457505349088083,0.1365712149207338
1,500,2000,layer_013.wv,wv,0,4.017902984233881,0.0887839514469201,4.405819641183213,6.440530106583665,0.9119535776446005,1.4026343989201813,0.09735577953017288,0.14231695352504461
1,500,2000,layer_013.wv,wv,1,3.97560651868871,0.0878493227716947,4.427222559075459,6.18072866742448,0.8979911142120083,1.4912944806962913,0.09782872166700994,0.13657609854406075
1,500,2000,layer_014.wv,wv,0,3.86067091264853,0.08530958069573229,4.484927033877946,6.335846615146898,0.8608101945663884,1.4222969687292437,0.0991038224619364,0.1400037533165064
1,500,2000,layer_014.wv,wv,1,3.9095074191386163,0.08638872522412608,4.501855693652582,6.381544714296477,0.8684213100501753,1.4232976279980598,0.0994778965282816,0.1410135481851315
1,500,2000,layer_015.wv,wv,0,3.9254237402992866,0.08674042955613397,4.499009199107396,6.4350297611199885,0.8725084938875188,1.407001373756704,0.09941499729092183,0.1421954119132873
1,500,2000,layer_015.wv,wv,1,3.953970324713033,0.08737122591296755,4.478055230137023,6.266046296962393,0.8829659576556956,1.4696282297628163,0.09895197561743047,0.1384613696190926
1,500,2000,layer_016.wv,wv,0,3.564246811143919,0.07875947156194979,4.305785982958189,5.688840525553922,0.8277807641278044,1.5343229141811308,0.09514532709024127,0.12570680352212565
1,500,2000,layer_016.wv,wv,1,3.8215623601160984,0.08444539561141752,4.375502877318508,5.967933561990487,0.8733995765209307,1.5149441368118657,0.09668586736416149,0.13187394660482069
1,500,2000,layer_017.wv,wv,0,3.6115775063774556,0.0798053420481344,4.3462164489124335,5.712693390902523,0.830970465652071,1.5484401996174444,0.09603872261032809,0.12623388236083583
1,500,2000,layer_017.wv,wv,1,3.5345789540166215,0.07810389834451274,4.390115958068862,5.327164625585382,0.8051220031034039,1.6801731838806129,0.09700877387955531,0.11771481972651625
1,500,2000,layer_018.wv,wv,0,3.562645561591237,0.07872408861141625,4.27041108480962,5.276776189834598,0.8342629060382518,1.6723410361971764,0.09436364489134638,0.11660138208236742
1,500,2000,layer_018.wv,wv,1,3.4183346706631483,0.07553523831221863,4.543367699914426,5.5654318654424335,0.7523790492958632,1.6143743380124196,0.10039519093854432,0.12297983163393883
1,2000,8000,layer_000.wq,wq,0,8.138095526899559,0.17982820415670586,5.609137258548645,11.269824574399602,1.4508640369776362,1.2438711317961015,0.12394559350393336,0.24903029310439861
1,2000,8000,layer_000.wq,wq,1,7.778975740350009,0.171892703021473,5.473883586261489,10.595163052881817,1.4211072664888063,1.3121567801508471,0.12095688135222617,0.23412223882718428
1,2000,8000,layer_001.wq,wq,0,6.444315382526091,0.1424005970965306,5.777513344650446,8.62455195144182,1.1154133271700801,1.5778597069363003,0.1276662145124407,0.19057747404875575
1,2000,8000,layer_001.wq,wq,1,6.212632955168877,0.1372810903632167,5.083810204205692,7.881830532425123,1.222042662023327,1.6075113430098749,0.1123373959268504,0.17416549430128067
1,2000,8000,layer_002.wq,wq,0,6.938384726375746,0.1533180903281706,6.142851166693015,9.435567483697666,1.1295055891954817,1.533786209127216,0.1357391161183852,0.20849855475205964
1,2000,8000,layer_002.wq,wq,1,6.654237119096933,0.14703925595427117,5.4313414121914025,8.220728755892841,1.2251553739856182,1.6566476537807802,0.12001682323437064,0.18165415779959626
1,2000,8000,layer_003.wq,wq,0,7.038994168507521,0.15554126591513226,5.824189399450595,8.571810480664606,1.2085792005959697,1.6929726781792693,0.12869761935207258,0.18941204118512073
1,2000,8000,layer_003.wq,wq,1,6.919719733596998,0.15290564836052525,5.442575481983673,8.574684368903,1.2714053771974414,1.6236464859053306,0.1202650634509468,0.18947554574330014
1,2000,8000,layer_004.wq,wq,0,6.5224250185736325,0.14412659251294405,5.267255332431668,7.989197239379392,1.2382967232314719,1.664934464006934,0.11639099886885736,0.17653798575631297
1,2000,8000,layer_004.wq,wq,1,6.821513311486936,0.15073557251583483,5.881479493386122,9.287723949874712,1.1598294815374104,1.5067333778293754,0.1299635635369671,0.20523164333578484
1,2000,8000,layer_005.wq,wq,0,6.717700997744396,0.14844162279652187,5.919069048774762,8.71617295517283,1.1349252631433568,1.623523808754165,0.13079418320937633,0.19260203133117182
1,2000,8000,layer_005.wq,wq,1,6.753170033080372,0.14922538515302852,5.543680221614531,8.706625196803648,1.2181745272301423,1.5779065674631192,0.1224991836697931,0.1923910536846725
1,2000,8000,layer_006.wq,wq,0,7.106443489217672,0.15703169941702522,6.16118701082324,9.689382696509917,1.1534211632813478,1.5088350170968565,0.13614428485973715,0.21410713156917996
1,2000,8000,layer_006.wq,wq,1,6.7242858438919955,0.14858712871414803,5.635484164921334,8.536551548267727,1.1932046381654342,1.6249464459051197,0.12452778338391512,0.18863292149151978
1,2000,8000,layer_007.wq,wq,0,7.542908342250394,0.1666763012085573,5.616343128298366,9.486750740818644,1.3430284029914206,1.5523872121160074,0.1241048222340701,0.20962955563310523
1,2000,8000,layer_007.wq,wq,1,7.193115731860634,0.15894690349557158,5.9888642865443344,9.646038146634545,1.201081772385791,1.5076296764705897,0.13233645464441982,0.2131493432834189
1,2000,8000,layer_008.wq,wq,0,7.084698529500284,0.1565511991522504,6.172883820890645,9.387095621764292,1.1477129223660132,1.5728529402068996,0.1364027502883907,0.20742746780612756
1,2000,8000,layer_008.wq,wq,1,6.822720771303101,0.15076225386033545,5.367090990415876,8.697893341814433,1.2712139189528504,1.5667250550435208,0.11859707608025906,0.19219810512607216
1,2000,8000,layer_009.wq,wq,0,7.2768033524844435,0.16079615612196105,6.254363598700819,9.905105240546952,1.1634762254621733,1.5043670888968754,0.13820321602023902,0.21887397137366124
1,2000,8000,layer_009.wq,wq,1,7.255025911164501,0.16031493810839156,6.2143368844528775,9.630440354110643,1.1674658207403006,1.5542491401156038,0.1373187422366973,0.21280467750638166
1,2000,8000,layer_010.wq,wq,0,7.406286753091856,0.16365736207885467,5.820465803434623,9.750655942389322,1.2724560203964173,1.4971427147324825,0.12861533872728217,0.21546109180876238
1,2000,8000,layer_010.wq,wq,1,7.628401753527919,0.16856545654796695,6.238251083551686,10.250918988142269,1.2228430134275334,1.486926186973097,0.13784717637261645,0.2265154478096669
1,2000,8000,layer_011.wq,wq,0,7.71218563588361,0.1704168362782121,6.079966632261352,10.328425060121894,1.2684585462955376,1.4614658376425154,0.1343495510956231,0.22822810621841458
1,2000,8000,layer_011.wq,wq,1,7.265073819615522,0.16053696761471842,6.182664354178257,9.811615449814477,1.175071684864434,1.5121980941873654,0.13661887158249353,0.2168081193424536
1,2000,8000,layer_012.wq,wq,0,8.10806043128531,0.1791645160385052,6.021407229451882,10.534517115640062,1.3465391265395898,1.478719261861465,0.13305555888222276,0.2327821402810887
1,2000,8000,layer_012.wq,wq,1,8.069720846984632,0.17831732291204014,6.082020797243,10.663048174113179,1.3268157272074215,1.452456174003146,0.1343949421577543,0.23562230225107075
1,2000,8000,layer_013.wq,wq,0,7.710198664019618,0.17037292998824163,6.338671750539887,10.42973999109133,1.2163744972853205,1.4770114697058736,0.14006618057882372,0.23046687105353755
1,2000,8000,layer_013.wq,wq,1,7.737757324478162,0.17098189610357453,6.069090265390682,10.193010010975021,1.274945170712511,1.494161154409108,0.13410921507159423,0.22523582810821263
1,2000,8000,layer_014.wq,wq,0,7.861014601344235,0.17370552286303043,5.740041372500578,10.019990934462191,1.3695048678577175,1.508074877652954,0.12683819308707803,0.2214126105370609
1,2000,8000,layer_014.wq,wq,1,7.4289219789002985,0.16415753463081836,5.991852604041671,9.91536870441413,1.2398372372994098,1.489569433239183,0.13240248775587934,0.21910076402675327
1,2000,8000,layer_015.wq,wq,0,7.80984315062196,0.17257478286900313,5.91887646700986,10.281061634439219,1.3194806808609392,1.4659708620764558,0.13078992771337958,0.2271815124846507
1,2000,8000,layer_015.wq,wq,1,7.151482824028761,0.1580269375128081,6.004671136432721,9.812832587726719,1.1909865938598834,1.4647357666516412,0.13268573998020972,0.2168350145446844
1,2000,8000,layer_016.wq,wq,0,7.4218806154999415,0.16400194101178114,5.612177906489553,9.513195881638566,1.3224599681556366,1.523722894724765,0.12401278296575266,0.21021391620820526
1,2000,8000,layer_016.wq,wq,1,7.16294702504484,0.1582802629590379,5.960376249257309,9.42383189619963,1.2017608831216615,1.5476678419462837,0.13170695200853386,0.20823923245515125
1,2000,8000,layer_017.wq,wq,0,7.155228641758941,0.1581097091727487,5.4424956197069925,9.343237150303944,1.3146962610039101,1.4875254695629037,0.12026329872727802,0.2064583233504373
1,2000,8000,layer_017.wq,wq,1,6.930897054943345,0.15315263460175974,5.328139715252802,8.928088622647103,1.3008099309224848,1.5263128322861348,0.1177363663676443,0.1972847502533822
1,2000,8000,layer_018.wq,wq,0,7.038373708065951,0.15552755554682937,5.31217645194025,9.046470379440285,1.3249510387583634,1.5161984205653156,0.1173836247508264,0.19990064222204584
1,2000,8000,layer_018.wq,wq,1,6.802539451683733,0.15031630548670585,5.559339985343064,8.765236701278617,1.223623572153944,1.5754427166314866,0.12284521882992509,0.19368619719310362
1,2000,8000,layer_000.wk,wk,0,8.075483684727232,0.17844466483849855,5.691313370934554,11.363011472440936,1.4189139058777887,1.2208622877197586,0.12576144620142166,0.2510894520894851
1,2000,8000,layer_000.wk,wk,1,7.690102622214529,0.16992886600588578,5.602550172200034,10.659941793569512,1.3726075422533426,1.2992992807956678,0.12380003808439073,0.23555366029021538
